,dynamic prices,tariff,Abrechnung_Stufen,Abrechnung_Dynamic
2023-03-15 19:00:00,42.268086,36.4,1.0242960000001111,1.1894239400401292
2023-03-15 20:00:00,38.48210099999999,36.4,0.6009639999999417,0.6353394875099383
2023-03-15 21:00:00,35.780682000000006,36.4,0.23805599999983315,0.23400566027983602
2023-03-15 22:00:00,34.779832500000005,36.4,0.2890160000002834,0.2761518700502708
2023-03-15 23:00:00,33.3154185,36.4,0.31158399999991526,0.2851799823599224
2023-03-16 00:00:00,32.035930500000006,29.68,0.2478280000000108,0.2675000196750117
2023-03-16 01:00:00,30.813919500000004,29.68,0.2329879999999568,0.2418892680749552
2023-03-16 02:00:00,30.337860000000003,29.68,0.2196319999999352,0.2245001639999338
2023-03-16 03:00:00,29.86305,29.68,0.21072800000001082,0.2120276550000109
2023-03-16 04:00:00,29.6218965,29.68,0.4173007999999849,0.4164838647899849
2023-03-16 05:00:00,30.345357000000007,29.68,0.6333712000000044,0.6475699183800047
2023-03-16 06:00:00,33.651534000000005,36.4,0.04367999999996028,0.04038184079996328
2023-03-16 07:00:00,35.1546825,36.4,0.02584399999996822,0.024959824574969307
2023-03-16 08:00:00,34.6148985,36.4,0.09464000000007944,0.08999873610007557
2023-03-16 09:00:00,32.002194,29.68,0.0,0.0
2023-03-16 10:00:00,30.26289,29.68,0.0,0.0
2023-03-16 11:00:00,28.8022245,29.68,0.0,0.0
2023-03-16 12:00:00,28.038780000000003,29.68,0.0,0.0
2023-03-16 13:00:00,27.1753755,29.68,0.0,0.0
2023-03-16 14:00:00,27.424026000000005,29.68,0.0,0.0
2023-03-16 15:00:00,27.975055500000007,29.68,0.04748799999995681,0.044760088799959304
2023-03-16 16:00:00,29.310771000000003,29.68,0.12020400000019436,0.11870862255019195
2023-03-16 17:00:00,32.26458900000001,29.68,0.19143599999985964,0.20810659904984746
2023-03-16 18:00:00,33.8427075,36.4,0.46773999999994703,0.4348787913749508
2023-03-16 19:00:00,33.6078015,36.4,0.22204000000021185,0.20500758915019565
2023-03-16 20:00:00,31.11255000000001,29.68,0.24456319999988554,0.2563674119998801
2023-03-16 21:00:00,29.630643000000006,29.68,0.18104799999990281,0.18074692229990302
2023-03-16 22:00:00,28.122496500000008,29.68,0.18995200000009718,0.17998397760009213
2023-03-16 23:00:00,27.419028000000008,29.68,0.18253199999993525,0.1686270221999402
2023-03-17 00:00:00,23.421877500000004,21.86,0.1401226000001161,0.15013423477512444
2023-03-17 01:00:00,23.61180150000001,21.86,0.14099699999989662,0.1522961196748884
2023-03-17 02:00:00,23.623047000000007,21.86,0.12132300000006362,0.1311079108500688
2023-03-17 03:00:00,24.856303500000003,21.86,0.13968540000002702,0.15883177936503076
2023-03-17 04:00:00,25.213660500000003,21.86,0.3007936000000445,0.34693996848005143
2023-03-17 05:00:00,27.562720500000005,29.68,0.39147919999985314,0.3635522833948637
2023-03-17 06:00:00,30.496546500000004,29.68,0.16650479999990933,0.17108562586490686
2023-03-17 07:00:00,31.3836915,29.68,0.0,0.0
2023-03-17 08:00:00,30.432822,29.68,0.0,0.0
2023-03-17 09:00:00,28.649785500000007,29.68,0.0,0.0
2023-03-17 10:00:00,27.868848000000007,29.68,0.0,0.0
2023-03-17 11:00:00,27.357802500000005,29.68,0.0,0.0
2023-03-17 12:00:00,26.83426200000001,29.68,0.050456000000021595,0.04561824540001954
2023-03-17 13:00:00,26.6205975,29.68,0.011871999999989202,0.010648238999990315
2023-03-17 14:00:00,28.369897500000004,29.68,0.008607200000133888,0.008227270275127981
2023-03-17 15:00:00,29.741848500000003,29.68,0.03561599999996761,0.035690218199967545
2023-03-17 16:00:00,31.055073000000004,29.68,0.06025040000012741,0.06304179819013332
2023-03-17 17:00:00,33.2104605,36.4,0.1688959999999788,0.1540965367199807
2023-03-17 18:00:00,34.156332000000006,36.4,0.20347599999974045,0.19093389587975648
2023-03-17 19:00:00,34.1400885,36.4,0.18564000000007944,0.1741144513500745
2023-03-17 20:00:00,33.155482500000005,36.4,0.2165800000000927,0.19727512087508448
2023-03-17 21:00:00,31.10880150000001,29.68,0.15730399999992442,0.16487664794992082
2023-03-17 22:00:00,30.7489455,29.68,0.13919920000001512,0.14421255439501565
2023-03-17 23:00:00,30.144187500000005,29.68,0.1783767999998985,0.18116656687489693
2023-03-18 00:00:00,30.656482500000003,28.47,0.13466309999998757,0.14500516222498663
2023-03-18 01:00:00,29.644387500000008,28.47,0.12583740000000207,0.1310281927500022
2023-03-18 02:00:00,29.468208000000008,28.47,0.1733823000001077,0.17946138672011155
2023-03-18 03:00:00,29.2383,28.47,0.11274119999992335,0.11578366799992129
2023-03-18 04:00:00,29.385741000000003,28.47,0.16968120000013048,0.1751390163601347
2023-03-18 05:00:00,29.83806000000001,28.47,0.38890019999999587,0.40758789959999575
2023-03-18 06:00:00,30.300375000000003,28.47,0.1158729000000435,0.12332252625004632
2023-03-18 07:00:00,30.54152850000001,28.47,0.28185299999993785,0.30236113214993343
2023-03-18 08:00:00,29.955513000000003,28.47,0.13950299999993784,0.14678201369993463
2023-03-18 09:00:00,30.19416750000001,28.47,0.04583670000001657,0.04861260967501759
2023-03-18 10:00:00,29.488200000000003,28.47,0.08256299999998964,0.08551577999998929
2023-03-18 11:00:00,28.755993000000007,28.47,0.125268000000145,0.12652636920014648
2023-03-18 12:00:00,27.871347000000007,28.47,0.03985799999983428,0.03901988579983778
2023-03-18 13:00:00,27.416529000000004,28.47,0.03017819999993371,0.029061520739936172
2023-03-18 14:00:00,28.303674,28.47,0.06661980000010771,0.0662305971601071
2023-03-18 15:00:00,28.873446000000005,28.47,0.355875,0.3609180750000001
2023-03-18 16:00:00,30.416578500000004,28.47,0.12982320000003728,0.13869959796003986
2023-03-18 17:00:00,33.70401300000001,34.23,0.24405989999991032,0.24030961268991183
2023-03-18 18:00:00,36.978952500000005,34.23,0.22694490000015935,0.24517045507517224
2023-03-18 19:00:00,38.552073,34.23,0.19100339999999752,0.2151205673399972
2023-03-18 20:00:00,35.3795925,34.23,0.22112579999990783,0.22855216754990476
2023-03-18 21:00:00,33.976404,34.23,0.2327640000000996,0.23103954720009892
2023-03-18 22:00:00,33.6053025,34.23,0.19956089999987295,0.19591891357487531
2023-03-18 23:00:00,32.169627000000006,34.23,0.14992740000003485,0.1409029662600328
2023-03-19 00:00:00,31.116298500000003,28.47,0.1642719000000642,0.1795410423450702
2023-03-19 01:00:00,30.612750000000005,28.47,0.16370249999994824,0.17602331249994435
2023-03-19 02:00:00,29.813070000000003,28.47,0.1739516999999648,0.18215785769996315
2023-03-19 03:00:00,29.76059100000001,28.47,0.11729640000007457,0.122613634920078
2023-03-19 04:00:00,29.705613,28.47,0.16740359999992543,0.1746690044399222
2023-03-19 05:00:00,30.282882000000004,28.47,0.3356613000000248,0.3570351787800265
2023-03-19 06:00:00,29.86305,28.47,0.08569470000010979,0.08988778050011517
2023-03-19 07:00:00,30.169177500000004,28.47,0.025622999999782493,0.02715225974976952
2023-03-19 08:00:00,30.042978000000005,28.47,0.030178200000192647,0.0318455566802033
2023-03-19 09:00:00,30.14543700000001,28.47,0.10363079999987986,0.10972939067987282
2023-03-19 10:00:00,29.914279500000003,28.47,0.16797300000004142,0.17649424905004357
2023-03-19 11:00:00,29.76059100000001,28.47,0.3772274999999482,0.394327830749946
2023-03-19 12:00:00,29.536930500000008,28.47,0.24455730000010772,0.2537222329951118
2023-03-19 13:00:00,29.118348000000005,28.47,0.032740499999937854,0.03348610019993645
2023-03-19 14:00:00,29.23954950000001,28.47,0.05437769999994407,0.05584753954494258
2023-03-19 15:00:00,29.69686650000001,28.47,0.0,0.0
2023-03-19 16:00:00,30.623995500000007,28.47,0.39174720000005797,0.42138617808006246
2023-03-19 17:00:00,34.0076415,34.23,0.2088029999998879,0.20744661314988866
2023-03-19 18:00:00,35.485800000000005,34.23,0.22728720000022912,0.23562571200023757
2023-03-19 19:00:00,36.4741545,34.23,0.20024550000001246,0.21337380382501325
2023-03-19 20:00:00,35.44956450000001,34.23,0.1793651999998057,0.18575571797979887
2023-03-19 21:00:00,34.2700365,34.23,0.2248911000000523,0.22515413980505242
2023-03-19 22:00:00,33.973905,34.23,0.1482158999999975,0.14710700864999754
2023-03-19 23:00:00,33.61155,34.23,0.20914529999995765,0.20536657049995843
2023-03-20 00:00:00,32.861850000000004,29.68,0.12317199999998919,0.13637667749998808
2023-03-20 01:00:00,31.729803,29.68,0.17778320000004752,0.1900615199700508
2023-03-20 02:00:00,31.49489700000001,29.68,0.17540880000010364,0.18613484127011007
2023-03-20 03:00:00,31.135041000000005,29.68,0.11990719999986395,0.1257855656398573
2023-03-20 04:00:00,31.1437875,29.68,0.20686960000003457,0.21707219887503623
2023-03-20 05:00:00,31.912230000000005,29.68,0.452026400000041,0.4860232629000442
2023-03-20 06:00:00,34.3325115,36.4,0.09827999999982785,0.09269778104983764
2023-03-20 07:00:00,35.914378500000005,36.4,0.06224400000010064,0.06141358723509931
2023-03-20 08:00:00,35.9243745,36.4,0.0,0.0
2023-03-20 09:00:00,34.556172000000004,36.4,0.014559999999986757,0.013822468799987431
2023-03-20 10:00:00,32.7056625,29.68,0.0,0.0
2023-03-20 11:00:00,31.836010500000004,29.68,0.0,0.0
2023-03-20 12:00:00,30.4365705,29.68,0.0,0.0
2023-03-20 13:00:00,29.858052000000004,29.68,0.0,0.0
2023-03-20 14:00:00,30.07921350000001,29.68,0.0,0.0
2023-03-20 15:00:00,30.455313000000004,29.68,0.04748799999995681,0.04872850079995569
2023-03-20 16:00:00,31.591108500000004,29.68,0.10803520000014469,0.11499163494015402
2023-03-20 17:00:00,33.96640800000001,36.4,0.24133199999983845,0.2251972850398493
2023-03-20 18:00:00,36.23050200000001,36.4,0.23223199999997085,0.23115060275997107
2023-03-20 19:00:00,38.0435265,36.4,0.21111999999997352,0.22065245369997233
2023-03-20 20:00:00,36.405432000000005,36.4,0.24169600000024363,0.24173206848024373
2023-03-20 21:00:00,34.297525500000006,36.4,0.19692399999972984,0.18554961295474548
2023-03-20 22:00:00,33.299175000000005,36.4,0.18054400000003443,0.16516390800003153
2023-03-20 23:00:00,31.992198,29.68,0.17422160000013173,0.18779420226014198
2023-03-21 00:00:00,32.460760500000006,29.68,0.126733599999905,0.1386074473348961
2023-03-21 01:00:00,31.397436000000003,29.68,0.17897040000001943,0.18932653908002056
2023-03-21 02:00:00,31.307472000000004,29.68,0.15314880000015765,0.1615465555201663
2023-03-21 03:00:00,30.943867500000003,29.68,0.14721279999975814,0.15348158279974786
2023-03-21 04:00:00,31.11255000000001,29.68,0.18995200000009718,0.19912032000010194
2023-03-21 05:00:00,32.1383895,29.68,0.31609200000015114,0.34227384817516376
2023-03-21 06:00:00,33.587809500000006,36.4,0.0946399999997484,0.08732830469976785
2023-03-21 07:00:00,35.547025500000004,36.4,0.0,0.0
2023-03-21 08:00:00,35.2921275,36.4,0.003640000000079454,0.0035292127500770355
2023-03-21 09:00:00,33.427873500000004,36.4,0.0,0.0
2023-03-21 10:00:00,31.738549500000005,29.68,0.0,0.0
2023-03-21 11:00:00,30.702714000000007,29.68,0.0,0.0
2023-03-21 12:00:00,30.110451000000005,29.68,0.0,0.0
2023-03-21 13:00:00,29.808072000000003,29.68,0.0,0.0
2023-03-21 14:00:00,29.69686650000001,29.68,0.026415199999982725,0.026430211184982722
2023-03-21 15:00:00,29.653134,29.68,0.16650479999990933,0.1663540817399094
2023-03-21 16:00:00,30.0142395,29.68,0.07479360000012093,0.0756358835401223
2023-03-21 17:00:00,31.486150500000004,29.68,0.13593439999988985,0.14420656928988318
2023-03-21 18:00:00,33.871446000000006,36.4,0.174356000000098,0.16224422634009122
2023-03-21 19:00:00,35.272135500000005,36.4,0.22240399999995497,0.2155127479049564
2023-03-21 20:00:00,33.018037500000005,29.68,0.2240840000000324,0.2492861831250361
2023-03-21 21:00:00,30.504043500000005,29.68,0.15730399999992442,0.16167143054992233
2023-03-21 22:00:00,29.8243155,29.68,0.17659600000007558,0.17745467722507596
2023-03-21 23:00:00,28.937170500000004,29.68,0.13059200000015117,0.1273235502001474
2023-03-22 00:00:00,26.996697000000005,29.68,0.171253599999797,0.1557709416898154
2023-03-22 01:00:00,26.5131405,29.68,0.1730344000001598,0.15457160911514276
2023-03-22 02:00:00,26.551875000000003,29.68,0.12762399999981644,0.1141730624998358
2023-03-22 03:00:00,25.995847500000004,29.68,0.16887920000012308,0.14791637227510784
2023-03-22 04:00:00,25.6984665,21.86,0.16088959999997296,0.18914071343996822
2023-03-22 05:00:00,26.6180985,29.68,0.3840591999999612,0.34443819458996516
2023-03-22 06:00:00,28.867198500000004,29.68,0.11901679999995249,0.1157574659849538
2023-03-22 07:00:00,30.9888495,29.68,0.09171120000005831,0.09575554495506089
2023-03-22 08:00:00,31.1387895,29.68,0.0685607999999309,0.0719306037449275
2023-03-22 09:00:00,27.660181500000004,29.68,0.07093520000014468,0.06610783378513485
2023-03-22 10:00:00,24.658882500000004,21.86,0.01879960000005249,0.021206638950059215
2023-03-22 11:00:00,21.5276355,21.86,0.0,0.0
2023-03-22 12:00:00,20.2331535,21.86,0.0,0.0
2023-03-22 13:00:00,19.4909505,21.86,0.050277999999904566,0.044829186149914914
2023-03-22 14:00:00,22.294828500000005,21.86,0.03279000000011929,0.03344224275012167
2023-03-22 15:00:00,25.915879500000003,29.68,0.16056879999977974,0.14020490809480768
2023-03-22 16:00:00,27.503994,29.68,0.20360480000017922,0.18867739884016607
2023-03-22 17:00:00,29.940519,29.68,0.20241759999993736,0.20419433957993682
2023-03-22 18:00:00,32.2683375,29.68,0.21518000000010798,0.2339454468751174
2023-03-22 19:00:00,34.842307500000004,36.4,0.2449719999999179,0.23448872947492144
2023-03-22 20:00:00,33.0255345,29.68,0.24575039999985748,0.27345142565984143
2023-03-22 21:00:00,30.913879500000004,29.68,0.19410720000013387,0.2021767719301395
2023-03-22 22:00:00,29.850555000000007,29.68,0.23565919999996113,0.23701340669996096
2023-03-22 23:00:00,27.775135500000008,29.68,0.2540607999999309,0.2377551598799354
2023-03-23 00:00:00,25.8708975,29.68,0.2478280000000108,0.21602199412500944
2023-03-23 01:00:00,25.601005500000007,21.86,0.1716009999999682,0.2009678931749628
2023-03-23 02:00:00,24.2765355,21.86,0.16176400000015112,0.17964636270016784
2023-03-23 03:00:00,23.108253000000005,21.86,0.15520600000000795,0.16406859630000845
2023-03-23 04:00:00,21.5126415,21.86,0.2809009999999682,0.2764374432749687
2023-03-23 05:00:00,24.337761000000004,21.86,0.32134199999985685,0.3577650866998407
2023-03-23 06:00:00,27.444018000000003,29.68,0.237440000000054,0.21955214400004994
2023-03-23 07:00:00,28.890939000000007,29.68,0.03858400000003239,0.03755822070003154
2023-03-23 08:00:00,29.2383,29.68,0.0,0.0
2023-03-23 09:00:00,26.464410000000004,29.68,0.0,0.0
2023-03-23 10:00:00,22.458513000000007,21.86,0.0,0.0
2023-03-23 11:00:00,21.826266,21.86,0.0,0.0
2023-03-23 12:00:00,21.931224,21.86,0.0,0.0
2023-03-23 13:00:00,22.0149405,21.86,0.0,0.0
2023-03-23 14:00:00,23.775486000000004,21.86,0.0,0.0
2023-03-23 15:00:00,24.275286000000005,21.86,0.0043720000000954315,0.004855057200105976
2023-03-23 16:00:00,28.60105500000001,29.68,0.11575199999982724,0.11154411449983355
2023-03-23 17:00:00,32.293327500000004,29.68,0.1528520000000972,0.16631063662510573
2023-03-23 18:00:00,34.46870700000001,36.4,0.2547999999999338,0.24128094899993738
2023-03-23 19:00:00,35.408331000000004,36.4,0.20747999999989408,0.20182748669989697
2023-03-23 20:00:00,32.626944,29.68,0.16086560000011013,0.17683803648012109
2023-03-23 21:00:00,28.944667500000005,29.68,0.17897040000001943,0.174536345025019
2023-03-23 22:00:00,28.469857500000003,29.68,0.13563760000009933,0.1301072487750953
2023-03-23 23:00:00,27.032932500000005,29.68,0.1386055999998942,0.12624379477490366
2023-03-24 00:00:00,24.255294000000003,21.86,0.11782539999994752,0.13073603465994177
2023-03-24 01:00:00,22.840860000000003,21.86,0.11607659999998887,0.12128496659998839
2023-03-24 02:00:00,22.449766500000003,21.86,0.09858860000000476,0.10124844691500492
2023-03-24 03:00:00,22.388541000000004,21.86,0.13225300000010337,0.1354506730501059
2023-03-24 04:00:00,21.7500465,21.86,0.11520220000000954,0.11462274505500951
2023-03-24 05:00:00,22.389790500000004,21.86,0.08153779999991093,0.08351391856490878
2023-03-24 06:00:00,25.169928,21.86,0.053338399999931604,0.06141462431992124
2023-03-24 07:00:00,27.517738500000004,29.68,0.11753280000019004,0.10897024446017621
2023-03-24 08:00:00,27.517738500000004,29.68,0.0,0.0
2023-03-24 09:00:00,25.159932000000005,21.86,0.013334599999933196,0.015347558519923117
2023-03-24 10:00:00,21.9849525,21.86,0.060989400000098615,0.06133801747509917
2023-03-24 11:00:00,20.526786,21.86,0.0,0.0
2023-03-24 12:00:00,18.8012265,21.86,0.0,0.0
2023-03-24 13:00:00,17.8666005,21.86,0.0,0.0
2023-03-24 14:00:00,17.626696499999998,21.86,0.014427599999957056,0.01163361968996537
2023-03-24 15:00:00,18.097758,21.86,0.060114999999920475,0.04976883449993416
2023-03-24 16:00:00,21.0653205,21.86,0.23586940000013837,0.22729480819513334
2023-03-24 17:00:00,27.305323500000004,29.68,0.15730399999992442,0.14471821454993047
2023-03-24 18:00:00,29.990499000000003,29.68,0.17659600000007558,0.1784434690500764
2023-03-24 19:00:00,31.89098850000001,29.68,0.20479199999988124,0.22004782064987244
2023-03-24 20:00:00,29.478204,29.68,0.18401599999996762,0.18276486479996784
2023-03-24 21:00:00,27.676425,29.68,0.20330800000011878,0.18958351125011075
2023-03-24 22:00:00,26.889240000000008,29.68,0.1475095999998186,0.1336395227998357
2023-03-24 23:00:00,25.477305000000005,21.86,0.12853680000014156,0.14980655340016502
2023-03-25 00:00:00,19.279785,20.07,0.10436399999990509,0.10025488199990883
2023-03-25 01:00:00,17.4892515,20.07,0.0973394999999343,0.08482286977494274
2023-03-25 02:00:00,17.381794499999998,20.07,0.11239200000008032,0.09733804920006955
2023-03-25 03:00:00,17.378046,20.07,0.11981789999995035,0.10374693461995702
2023-03-25 04:00:00,17.4042855,20.07,0.07486110000010077,0.06491798491508738
2023-03-25 05:00:00,17.380544999999998,20.07,0.19869299999995618,0.17206739549996206
2023-03-25 06:00:00,17.8091235,20.07,0.04013999999996349,0.0356182469999676
2023-03-25 07:00:00,18.332664,20.07,0.014049000000124124,0.01283286480011338
2023-03-25 08:00:00,18.1090035,20.07,0.0,0.0
2023-03-25 09:00:00,17.375546999999997,20.07,0.0,0.0
2023-03-25 10:00:00,17.361267,20.07,0.0,0.0
2023-03-25 11:00:00,17.234651,20.07,0.0,0.0
2023-03-25 12:00:00,16.958809,20.07,0.0,0.0
2023-03-25 13:00:00,16.687489,20.07,0.0,0.0
2023-03-25 14:00:00,16.759840999999998,20.07,0.0,0.0
2023-03-25 15:00:00,17.269696500000002,20.07,0.0,0.0
2023-03-25 16:00:00,17.365789,20.07,0.023481899999855435,0.020317973129874912
2023-03-25 17:00:00,20.354355,20.07,0.055794600000049654,0.056585106900050364
2023-03-25 18:00:00,24.865050000000004,28.47,0.08968049999988606,0.07832490749990051
2023-03-25 19:00:00,26.994198000000008,28.47,0.08398650000002071,0.07963288410001966
2023-03-25 20:00:00,24.865050000000004,28.47,0.09964500000010357,0.08702767500009047
2023-03-25 21:00:00,22.595958000000003,20.07,0.06603029999994452,0.07434070181993754
2023-03-25 22:00:00,22.2298545,20.07,0.0784737000001066,0.08691873109511807
2023-03-25 23:00:00,21.536382,20.07,0.04535819999993136,0.04867222331992635
2023-03-26 00:00:00,22.323567000000004,20.07,0.033918299999973714,0.037726828229970776
2023-03-26 01:00:00,22.2698385,20.07,0.03472110000013727,0.038526820605152313
2023-03-26 02:00:00,22.381044000000003,20.07,0.030305699999967874,0.03379537643996418
2023-03-26 03:00:00,22.476006,20.07,0.039337199999982475,0.044052971759980374
2023-03-26 04:00:00,22.543479000000005,20.07,0.024083999999978095,0.027052174799975404
2023-03-26 05:00:00,25.301125500000005,28.47,0.0028470000000621436,0.0025301125500552277
2023-03-26 06:00:00,26.5006455,28.47,0.0,0.0
2023-03-26 07:00:00,27.019188,28.47,0.0,0.0
2023-03-26 08:00:00,27.31407,28.47,0.0,0.0
2023-03-26 09:00:00,27.186621,28.47,0.0,0.0
2023-03-26 10:00:00,26.86425,28.47,0.0,0.0
2023-03-26 11:00:00,25.101205500000003,28.47,0.0,0.0
2023-03-26 12:00:00,24.295278000000003,28.47,0.0,0.0
2023-03-26 13:00:00,23.673027000000005,20.07,0.0,0.0
2023-03-26 14:00:00,23.118249,20.07,0.0,0.0
2023-03-26 15:00:00,23.409382500000003,20.07,0.0,0.0
2023-03-26 16:00:00,27.000445500000005,28.47,0.023630099999894356,0.022410369764899813
2023-03-26 17:00:00,30.693967500000003,28.47,0.09793680000001449,0.10558724820001565
2023-03-26 18:00:00,32.094657000000005,34.23,0.1735460999998655,0.16271991098987393
2023-03-26 19:00:00,31.436170500000003,34.23,0.1406853000000199,0.1292026607550183
2023-03-26 20:00:00,30.4415685,28.47,0.07601490000020922,0.08127898789522371
2023-03-26 21:00:00,29.790579000000005,28.47,0.05523179999985914,0.05779372325985262
2023-03-26 22:00:00,29.193318000000005,28.47,0.05608590000003314,0.057510836460034
2023-03-26 23:00:00,29.363250000000004,28.47,0.0446979000000435,0.046100302500044876
2023-03-27 00:00:00,29.007142500000008,29.68,0.055501599999969765,0.054243356474970465
2023-03-27 01:00:00,28.298676000000004,29.68,0.04956560000011013,0.047258788920105016
2023-03-27 02:00:00,27.862600500000003,29.68,0.041848799999887706,0.03928626670489459
2023-03-27 03:00:00,27.976305000000007,29.68,0.09378879999994169,0.08840512379994506
2023-03-27 04:00:00,28.969657500000007,29.68,0.10061519999998274,0.09820713892498317
2023-03-27 05:00:00,31.737300000000005,29.68,0.0,0.0
2023-03-27 06:00:00,35.2346505,36.4,0.0,0.0
2023-03-27 07:00:00,36.274234500000006,36.4,0.05860400000002119,0.05840151754502112
2023-03-27 08:00:00,32.207112,29.68,0.0,0.0
2023-03-27 09:00:00,29.219557500000004,29.68,0.0,0.0
2023-03-27 10:00:00,27.480253500000003,29.68,0.0,0.0
2023-03-27 11:00:00,25.897137000000008,29.68,0.0,0.0
2023-03-27 12:00:00,24.229054500000004,21.86,0.0,0.0
2023-03-27 13:00:00,22.708413000000004,21.86,0.0,0.0
2023-03-27 14:00:00,23.135742000000004,21.86,0.0,0.0
2023-03-27 15:00:00,23.568069,21.86,0.0,0.0
2023-03-27 16:00:00,26.660581500000006,29.68,0.030867200000079902,0.027727004760071783
2023-03-27 17:00:00,29.357002500000004,29.68,0.11011280000002809,0.10891447927502779
2023-03-27 18:00:00,32.909331,29.68,0.1659112000000583,0.18396316029006468
2023-03-27 19:00:00,31.870996500000004,29.68,0.10595759999999137,0.11377945750499073
2023-03-27 20:00:00,30.611500500000005,29.68,0.10655119999984235,0.10989528679483743
2023-03-27 21:00:00,30.302874000000003,29.68,0.06292160000013172,0.0642420928801345
2023-03-27 22:00:00,28.795977000000004,29.68,0.05846960000003455,0.056728074690033534
2023-03-27 23:00:00,27.199116000000004,29.68,0.04748799999995681,0.04351858559996043
2023-03-28 00:00:00,27.651435000000003,29.68,0.05935999999994602,0.05530286999994971
2023-03-28 01:00:00,27.947566500000008,29.68,0.04570719999986395,0.04303925240987191
2023-03-28 02:00:00,28.967158500000004,29.68,0.045410400000073424,0.04431975250507167
2023-03-28 03:00:00,28.925925000000003,29.68,0.2867088000001036,0.27942443550010104
2023-03-28 04:00:00,29.793078000000005,29.68,0.04659760000004535,0.04677513246004553
2023-03-28 05:00:00,33.6177975,36.4,0.010919999999907304,0.01008533924991439
2023-03-28 06:00:00,37.35005400000001,36.4,0.0,0.0
2023-03-28 07:00:00,37.35005400000001,36.4,0.0,0.0
2023-03-28 08:00:00,33.254193,36.4,0.0,0.0
2023-03-28 09:00:00,30.397836000000005,29.68,0.0,0.0
2023-03-28 10:00:00,29.224555500000005,29.68,0.0,0.0
2023-03-28 11:00:00,29.218308000000004,29.68,0.0,0.0
2023-03-28 12:00:00,28.9871505,29.68,0.0,0.0
2023-03-28 13:00:00,28.833462000000004,29.68,0.0,0.0
2023-03-28 14:00:00,29.197066500000005,29.68,0.0,0.0
2023-03-28 15:00:00,29.390739000000004,29.68,0.002968000000064785,0.0029390739000641542
2023-03-28 16:00:00,30.93637050000001,29.68,0.03947439999994385,0.04114537276494149
2023-03-28 17:00:00,34.4699565,36.4,0.14050399999982255,0.13305403208983196
2023-03-28 18:00:00,37.482501000000006,36.4,0.10446800000009533,0.10757477787009821
2023-03-28 19:00:00,37.485,36.4,0.13977600000000528,0.14394240000000547
2023-03-28 20:00:00,33.988899,36.4,0.10555999999998676,0.09856780709998765
2023-03-28 21:00:00,33.2479455,36.4,0.07207200000011653,0.06583093209010644
2023-03-28 22:00:00,31.235001000000004,29.68,0.048378399999868274,0.05091305162986138
2023-03-28 23:00:00,29.55442350000001,29.68,0.05015919999996113,0.04994697571496131
2023-03-29 00:00:00,29.250795000000004,29.68,0.054611200000058306,0.05382146280005747
2023-03-29 01:00:00,29.5044435,29.68,0.04362959999998057,0.04337153194498068
2023-03-29 02:00:00,29.710611000000007,29.68,0.057579200000123086,0.057638585340123234
2023-03-29 03:00:00,29.635641000000003,29.68,0.07716800000006478,0.0770526666000647
2023-03-29 04:00:00,29.763090000000005,29.68,0.10239599999980564,0.10268266049980512
2023-03-29 05:00:00,31.992198,29.68,0.0,0.0
2023-03-29 06:00:00,35.37709350000001,36.4,0.0,0.0
2023-03-29 07:00:00,36.36045,36.4,0.0,0.0
2023-03-29 08:00:00,35.3820915,36.4,0.0,0.0
2023-03-29 09:00:00,33.61529850000001,36.4,0.003640000000079454,0.003361529850073376
2023-03-29 10:00:00,32.243347500000006,29.68,0.0,0.0
2023-03-29 11:00:00,31.235001000000004,29.68,0.0,0.0
2023-03-29 12:00:00,30.562770000000004,29.68,0.0,0.0
2023-03-29 13:00:00,30.056722500000003,29.68,0.0,0.0
2023-03-29 14:00:00,30.480303000000006,29.68,0.0,0.0
2023-03-29 15:00:00,30.637740000000004,29.68,0.0,0.0
2023-03-29 16:00:00,33.380392500000006,36.4,0.04367999999996028,0.040056470999963574
2023-03-29 17:00:00,35.5370295,36.4,0.13977600000000528,0.13646219328000517
2023-03-29 18:00:00,36.0943065,36.4,0.2315040000001536,0.22955978934015236
2023-03-29 19:00:00,33.896436,36.4,0.13649999999999998,0.12711163500000003
2023-03-29 20:00:00,31.727304000000004,29.68,0.08280719999986395,0.08851917815985458
2023-03-29 21:00:00,31.100055000000005,29.68,0.05817279999997409,0.060956107799972854
2023-03-29 22:00:00,29.213310000000003,29.68,0.045410400000073424,0.044696364300072275
2023-03-29 23:00:00,28.577314500000004,29.68,0.05906319999988555,0.0568688558548898
2023-03-30 00:00:00,27.64518750000001,29.68,0.04244240000000864,0.039532618125008065
2023-03-30 01:00:00,27.457762500000005,29.68,0.051049600000142525,0.04722735150013186
2023-03-30 02:00:00,27.210361500000005,29.68,0.050456000000021595,0.04625761455001981
2023-03-30 03:00:00,27.102904500000005,29.68,0.07716800000006478,0.07046755170005917
2023-03-30 04:00:00,26.96421,29.68,0.048378399999868274,0.04395166229988033
2023-03-30 05:00:00,28.584811500000008,29.68,0.002968000000064785,0.002858481150062395
2023-03-30 06:00:00,32.2833315,29.68,0.0,0.0
2023-03-30 07:00:00,33.52408500000001,36.4,0.0,0.0
2023-03-30 08:00:00,31.11255000000001,29.68,0.0,0.0
2023-03-30 09:00:00,28.696017000000005,29.68,0.0,0.0
2023-03-30 10:00:00,27.36405,29.68,0.0,0.0
