Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-03-07 22:00:00,32.6381895,winter weekday,32.09,0.287847299999979,0.2927645598149787
2023-03-07 23:00:00,31.798525500000004,winter weekday,32.09,0.23361520000002106,0.23149326564002085
2023-03-08 00:00:00,31.649835000000003,winter weekday,32.09,0.22366730000003737,0.22059934995003688
2023-03-08 01:00:00,31.374945000000004,winter weekday,32.09,0.23168979999992065,0.22652710289992242
2023-03-08 02:00:00,31.364949000000006,winter weekday,32.09,0.28881000000017515,0.2822845410001712
2023-03-08 03:00:00,31.237500000000004,winter weekday,32.09,0.24099589999977356,0.23459362499977957
2023-03-08 04:00:00,31.237500000000004,winter weekday,32.09,0.3003624000001938,0.2923830000001887
2023-03-08 05:00:00,32.1408885,winter weekday,32.09,0.42166259999980626,0.42233127488980593
2023-03-08 06:00:00,34.94601600000001,winter weekday,37.29,0.059664000000284885,0.05591362560026699
2023-03-08 07:00:00,37.1763735,winter weekday,37.29,0.0,0.0
2023-03-08 08:00:00,38.996895,winter weekday,37.29,0.0,0.0
2023-03-08 09:00:00,37.7349,winter weekday,37.29,0.0,0.0
2023-03-08 10:00:00,36.484150500000005,winter weekday,37.29,0.0,0.0
2023-03-08 11:00:00,35.3820915,winter weekday,37.29,0.007457999999823641,0.007076418299832666
2023-03-08 12:00:00,34.5074415,winter weekday,32.09,0.05102309999988793,0.05486683198487948
2023-03-08 13:00:00,34.352503500000005,winter weekday,32.09,0.21692840000012378,0.2322229236601325
2023-03-08 14:00:00,34.54117800000001,winter weekday,32.09,0.3478555999999463,0.37442636951994235
2023-03-08 15:00:00,34.997245500000005,winter weekday,37.29,0.24089340000023876,0.22608220593022413
2023-03-08 16:00:00,35.419576500000005,winter weekday,37.29,0.45829409999976123,0.43530659518477327
2023-03-08 17:00:00,36.486649500000006,winter weekday,37.29,0.35798400000001357,0.3502718352000133
2023-03-08 18:00:00,38.2209555,winter weekday,37.29,0.3639504000002116,0.373036525680217
2023-03-08 19:00:00,38.612049000000006,winter weekday,37.29,0.35649239999970966,0.3691311884396995
2023-03-08 20:00:00,36.58161150000001,winter weekday,37.29,0.35015310000011396,0.3435013319851119
2023-03-08 21:00:00,34.191318,winter weekday,32.09,0.26313799999990667,0.2803688075999005
2023-03-08 22:00:00,33.464109,winter weekday,32.09,0.2098686000001448,0.21885527286015097
2023-03-08 23:00:00,32.237100000000005,winter weekday,32.09,0.2503019999999183,0.25144937999991795
2023-03-09 00:00:00,31.569867,winter weekday,32.09,0.21179399999995333,0.20836112219995406
2023-03-09 01:00:00,31.28623050000001,winter weekday,32.09,0.2358615000001868,0.2299537941751822
2023-03-09 02:00:00,31.239999000000005,winter weekday,32.09,0.21371940000005374,0.20805839334005233
2023-03-09 03:00:00,31.035081000000005,winter weekday,32.09,0.14921849999975487,0.14431312664976292
2023-03-09 04:00:00,31.264989000000003,winter weekday,32.09,0.24067500000000003,0.23448741750000004
2023-03-09 05:00:00,31.489899,winter weekday,32.09,0.6450090000000701,0.6329469699000688
2023-03-09 06:00:00,34.5349305,winter weekday,32.09,0.11038960000001635,0.11880016092001759
2023-03-09 07:00:00,36.11055,winter weekday,37.29,0.1085139000000624,0.10508170050006044
2023-03-09 08:00:00,37.242597,winter weekday,37.29,0.3225584999999186,0.32214846404991876
2023-03-09 09:00:00,36.2267535,winter weekday,37.29,0.1320066000001004,0.12824270739009752
2023-03-09 10:00:00,35.155932,winter weekday,37.29,0.3095069999999729,0.2917942355999744
2023-03-09 11:00:00,33.83770950000001,winter weekday,32.09,0.22783900000001173,0.24024773745001238
2023-03-09 12:00:00,32.61195000000001,winter weekday,32.09,0.09306099999998833,0.09457465499998817
2023-03-09 13:00:00,31.9184775,winter weekday,32.09,0.0898519999999183,0.08937173699991872
2023-03-09 14:00:00,31.8859905,winter weekday,32.09,0.09659090000012376,0.09597683140512295
2023-03-09 15:00:00,31.952214,winter weekday,32.09,0.516648999999895,0.5144306453998955
2023-03-09 16:00:00,32.157132000000004,winter weekday,32.09,0.7441671000001331,0.7457238910801334
2023-03-09 17:00:00,34.3425075,winter weekday,32.09,0.8998036000000282,0.9629639103000301
2023-03-09 18:00:00,35.763189000000004,winter weekday,37.29,0.23529989999977752,0.22566572258978668
